id,cui_microbe,cui_disease,neg_relations,pos_relations,strength_raw,strength_IF
33567,C5443862,C0401146,1,0,-1,-0.653
33568,C5443862,C0013395,1,0,-1,-0.653
33569,C5443862,C0011570,2,0,-2,-1.801
33570,C5443862,C0598309,1,0,-1,-0.518
33571,C5443862,C0236792,1,0,-1,-0.553
33572,C5443862,C0442893,1,0,-1,-0.47
33573,C5443862,C0024117,1,0,-1,-0.704
33574,C5443862,C0009375,2,0,-2,-1.504
33575,C5443862,C0029944,1,0,-1,-3.5
33576,C5443862,C0271650,1,0,-1,-0.793
33577,C5443862,C0009766,1,0,-1,-0.946
33578,C5443862,C0872084,1,0,-1,-0.677
33579,C5443862,C0002395,1,0,-1,-0.677
33580,C5443862,C0010418,1,0,-1,-0.656
33581,C5443862,C0041466,1,0,-1,-0.783
33582,C5443862,C0151671,1,0,-1,-0.186
33583,C5443862,C0856825,1,0,-1,-0.975
33584,C5443862,C0376358,1,0,-1,-0.789
33585,C5443862,C0016807,1,0,-1,-0.826
33586,C5443862,C1135342,2,0,-2,-1.575
33587,C5443862,C0520796,1,0,-1,-0.653
33588,C5443862,C0007621,1,0,-1,-0.872
33589,C5443862,C3662483,1,0,-1,-0.789
33590,C5443862,C0151435,1,0,-1,-0.789
33591,C5443862,C0008311,0,1,1,0.819
33592,C5443862,C0744235,0,1,1,0.819
33593,C5443862,C0392756,1,0,-1,-1.063
33594,C5443862,C0338106,1,0,-1,-0.783
33595,C5443862,C0006840,1,0,-1,-1.079
33596,C5443862,C0404521,1,0,-1,-0.699
33597,C5443862,C0009241,1,0,-1,-0.783
33598,C5443862,C2718067,1,0,-1,-0.777
33599,C5443862,C0014356,1,0,-1,-0.615
33600,C5443862,C0013604,1,0,-1,-0.826
33601,C5443862,C0002792,1,0,-1,-0.626
33602,C5443862,C2242708,1,0,-1,-0.826
33603,C5443862,C0948680,1,0,-1,-0.783
33604,C5443862,C0009404,2,0,-2,-1.769
33605,C5443862,C0267446,1,0,-1,-0.885
33606,C5443862,C0013369,2,0,-2,-0.967
33607,C5443862,C0000731,1,0,-1,-0.885
33608,C5443862,C0600104,1,0,-1,-0.957
33609,C5443862,C0042769,2,0,-2,-1.234
33610,C5443862,C0242339,1,0,-1,-0.599
33611,C5443862,C0037929,1,0,-1,-0.783
33612,C5443862,C0038454,1,0,-1,-0.783
33613,C5443862,C0011581,1,0,-1,-0.577
33614,C5443862,C1290884,3,0,-3,-2.642
33615,C5443862,C3241937,3,0,-3,-1.912
33616,C5443862,C0014335,0,1,1,0.718
33617,C5443862,C0426576,2,0,-2,-1.653
33618,C5443862,C0024623,2,0,-2,-4.444
33619,C5443862,C2239176,2,0,-2,-1.809
33620,C5443862,C0042029,1,0,-1,-0.512
33621,C5443862,C0021831,2,0,-2,-0.989
33622,C5443862,C5687188,1,0,-1,-0.883
33623,C5443862,C0341503,1,0,-1,-1.286
33624,C5443862,C0007137,2,0,-2,-1.149
33625,C5443862,C0362046,1,0,-1,-3.5
33626,C5443862,C1263846,2,0,-2,-1.636
33627,C5443862,C0041671,1,0,-1,-0.692
33628,C5443862,C0524528,2,0,-2,-1.636
33629,C5443862,C0001707,1,0,-1,-1.155
33630,C5443862,C0011168,1,0,-1,-1.155
33631,C5443862,C0238106,1,0,-1,-0.944
33632,C5443862,C0232488,3,0,-3,-1.7
33633,C5443862,C0235032,2,0,-2,-4.245
33634,C5443862,C0035457,1,0,-1,-3.5
33635,C5443862,C0343386,1,0,-1,-0.926
33636,C5443862,C1850496,2,0,-2,-1.519
33637,C5443862,C4540133,1,0,-1,-0.745
33638,C5443862,C0850666,3,0,-3,-2.125
33639,C5443862,C0004096,3,0,-3,-2.193
33640,C5443862,C0021375,1,0,-1,-3.5
33641,C5443862,C0015967,1,0,-1,-0.793
33642,C5443862,C0740441,2,0,-2,-1.031
33643,C5443862,C0333516,3,0,-3,-2.76
33644,C5443862,C1854912,1,0,-1,-0.783
33645,C5443862,C0699949,1,0,-1,-0.521
33646,C5443862,C0039614,1,0,-1,-0.553
33647,C5443862,C1699140,2,0,-2,-7.0
33648,C5443862,C0035455,1,0,-1,-0.453
33649,C5443862,C0234245,2,0,-2,-1.276
33650,C5443862,C0025517,2,0,-2,-1.475
33651,C5443862,C0042963,2,0,-2,-1.485
33652,C5443862,C0031099,4,0,-4,-3.029
33653,C5443862,C0015695,7,0,-7,-4.699
33654,C5443862,C4039754,1,0,-1,-0.745
33655,C5443862,C0043144,2,0,-2,-1.105
33656,C5443862,C0023903,3,0,-3,-2.795
33657,C5443862,C5394393,3,0,-3,-2.077
33658,C5443862,C4703391,1,0,-1,-0.793
33659,C5443862,C0241863,3,0,-3,-2.264
33660,C5443862,C0023896,4,0,-4,-2.831
33661,C5443862,C0079840,12,0,-12,-12.267
33662,C5443862,C0035869,3,0,-3,-2.272
33663,C5443862,C0019151,1,0,-1,-0.826
33664,C5443862,C0000768,1,0,-1,-0.826
33665,C5443862,C0014118,1,1,0,-0.654
33666,C5443862,C0032584,2,0,-2,-1.476
33667,C5443862,C0010054,2,0,-2,-2.038
33668,C5443862,C0239946,5,0,-5,-3.202
33669,C5443862,C0017178,6,0,-6,-12.806
33670,C5443862,C3275700,2,0,-2,-1.297
33671,C5443862,C3658208,1,0,-1,-3.5
33672,C5443862,C0004936,1,0,-1,-3.5
33673,C5443862,C0030193,2,0,-2,-7.0
33674,C5443862,C1262477,3,0,-3,-4.952
33675,C5443862,C0020429,1,0,-1,-3.5
33676,C5443862,C0334044,1,0,-1,-0.37
33677,C5443862,C0025202,3,0,-3,-2.777
33678,C5443862,C0009402,9,0,-9,-10.061
33679,C5443862,C0011615,3,0,-3,-2.482
33680,C5443862,C0028768,4,0,-4,-5.942
33681,C5443862,C0035204,2,0,-2,-1.403
33682,C5443862,C0011334,4,1,-3,-2.305
33683,C5443862,C0007642,1,0,-1,-0.511
33684,C5443862,C3889047,5,0,-5,-3.561
33685,C5443862,C0035243,9,0,-9,-12.431
33686,C5443862,C0151763,7,0,-7,-10.455
33687,C5443862,C0010340,5,0,-5,-3.246
33688,C5443862,C0008370,1,0,-1,-0.956
33689,C5443862,C0400966,1,0,-1,-0.956
33690,C5443862,C0018133,8,0,-8,-9.436
33691,C5443862,C0746730,1,0,-1,-0.885
33692,C5443862,C0036690,8,4,-4,-3.715
33693,C5443862,C0041582,3,0,-3,-2.121
33694,C5443862,C0851162,12,1,-11,-12.331
33695,C5443862,C0178238,2,0,-2,-1.61
33696,C5443862,C0022104,4,0,-4,-2.169
33697,C5443862,C0017160,9,0,-9,-8.846
33698,C5443862,C0860204,1,0,-1,-0.521
33699,C5443862,C0016169,1,0,-1,-0.783
33700,C5443862,C0032787,1,0,-1,-0.783
33701,C5443862,C0023890,4,0,-4,-3.99
33702,C5443862,C1697748,1,0,-1,-3.5
33703,C5443862,C0085207,3,0,-3,-2.224
33704,C5443862,C0559470,2,0,-2,-1.636
33705,C5443862,C2711227,2,0,-2,-1.076
33706,C5443862,C0152254,5,0,-5,-4.049
33707,C5443862,C0009324,6,0,-6,-7.566
33708,C5443862,C0037286,2,0,-2,-1.485
33709,C5443862,C0020517,10,0,-10,-12.71
33710,C5443862,C0279000,5,0,-5,-3.624
33711,C5443862,C0019158,9,0,-9,-6.652
33712,C5443862,C0005684,1,0,-1,-0.793
33713,C5443862,C0276447,2,0,-2,-1.499
33714,C5443862,C0699790,1,0,-1,-0.721
33715,C5443862,C0007102,19,0,-19,-20.408
33716,C5443862,C0007222,2,0,-2,-1.54
33717,C5443862,C0011847,2,0,-2,-1.093
33718,C5443862,C0003850,3,0,-3,-2.626
33719,C5443862,C0020538,2,0,-2,-1.749
33720,C5443862,C0043094,6,1,-5,-3.856
33721,C5443862,C0152517,4,0,-4,-3.283
33722,C5443862,C0023895,8,0,-8,-6.949
33723,C5443862,C0338656,1,0,-1,-3.5
33724,C5443862,C0160345,4,0,-4,-2.433
33725,C5443862,C4082764,2,0,-2,-4.067
33726,C5443862,C0155877,5,0,-5,-4.829
33727,C5443862,C0595877,1,0,-1,-0.826
33728,C5443862,C0021390,1,0,-1,-0.819
33729,C5443862,C0282193,1,0,-1,-0.837
33730,C5443862,C0333355,4,0,-4,-6.207
33731,C5443862,C0004610,2,8,6,3.989
33732,C5443862,C0376618,14,0,-14,-12.957
33733,C5443862,C0029877,3,0,-3,-7.553
33734,C5443862,C0032285,19,1,-18,-21.681
33735,C5443862,C0596263,3,0,-3,-4.491
33736,C5443862,C0011991,65,2,-63,-77.085
33737,C5443862,C0027651,30,0,-30,-30.562
33738,C5443862,C0013595,10,0,-10,-7.787
33739,C5443862,C0021368,48,1,-47,-43.471
33740,C5443862,C0009319,25,3,-22,-20.733
33741,C5443862,C0029453,18,0,-18,-17.891
33742,C5443862,C0700345,1,0,-1,-0.696
33743,C5443862,C0006826,24,0,-24,-19.888
33744,C5443862,C0011603,10,0,-10,-5.418
33745,C5443862,C0235974,1,0,-1,-0.721
33746,C5443862,C0000737,7,0,-7,-5.221
33747,C5443862,C0028754,13,0,-13,-12.432
33748,C5443862,C0160390,28,0,-28,-29.213
33749,C5443862,C0016059,23,0,-23,-20.625
33750,C5443862,C0005586,1,0,-1,-0.674
33751,C5443862,C0003467,8,0,-8,-8.669
33752,C5443862,C0009450,23,1,-22,-22.25
33753,C0038410,C0032285,6,72,66,75.154
33754,C0038410,C0746883,0,1,1,1.322
33755,C0038410,C0011991,0,1,1,0.65
33756,C0038410,C0555971,0,1,1,0.981
33757,C0038410,C5203670,0,1,1,0.885
33758,C0038410,C0877148,0,1,1,3.5
33759,C0038410,C0014859,1,0,-1,-0.557
33760,C0038410,C0729531,1,1,0,0.364
33761,C0038410,C0699791,0,1,1,0.783
33762,C0038410,C0011334,0,1,1,0.766
33763,C0038410,C0019054,0,1,1,0.692
33764,C0038410,C0003864,0,1,1,3.5
33765,C0038410,C0024131,0,1,1,3.5
33766,C0038410,C0003850,1,0,-1,-0.696
33767,C0038410,C1262477,0,2,2,1.449
33768,C0038410,C0007684,0,1,1,0.783
33769,C0038410,C0040921,0,1,1,0.493
33770,C0038410,C0340044,0,1,1,0.653
33771,C0038410,C1565489,0,1,1,3.5
33772,C0038410,C0017160,0,1,1,3.5
33773,C0038410,C0041188,0,1,1,3.5
33774,C0038410,C0264220,0,1,1,0.783
33775,C0038410,C0032300,0,1,1,1.7
33776,C0038410,C0037036,0,1,1,0.656
33777,C0038410,C0010346,0,1,1,0.681
33778,C0038410,C0002395,0,1,1,0.783
33779,C0038410,C0007222,0,2,2,1.764
33780,C0038410,C0700345,1,0,-1,-0.699
33781,C0038410,C0241863,1,0,-1,-0.944
33782,C0038410,C0243026,0,2,2,2.432
33783,C0038410,C0272404,0,1,1,1.047
33784,C0038410,C0023895,0,1,1,0.704
33785,C0038410,C1449646,0,1,1,0.553
33786,C0038410,C0031154,0,1,1,0.553
33787,C0038410,C0275518,0,1,1,0.696
33788,C0038410,C0278996,1,0,-1,-3.5
33789,C0038410,C0035222,0,1,1,1.106
33790,C0038410,C0085762,0,1,1,0.574
33791,C0038410,C1800706,0,1,1,0.98
33792,C0038410,C0038826,0,3,3,2.089
33793,C0038410,C4082764,0,1,1,0.446
33794,C0038410,C3686481,0,1,1,0.446
33795,C0038410,C0161818,0,2,2,1.304
33796,C0038410,C0008312,1,0,-1,-0.793
33797,C0038410,C4086268,0,5,5,6.326
33798,C0038410,C0011053,0,1,1,0.51
33799,C0038410,C0024904,0,1,1,0.211
33800,C0038410,C0268487,0,1,1,0.653
33801,C0038410,C0031094,0,1,1,0.766
33802,C0038410,C0027697,0,1,1,0.677
33803,C0038410,C0271429,0,1,1,0.713
33804,C0038410,C0018188,0,2,2,0.866
33805,C0038410,C0024530,0,1,1,0.873
33806,C0038410,C0031099,0,1,1,0.699
33807,C0038410,C0006285,0,2,2,2.126
33808,C0038410,C1442786,0,1,1,3.5
33809,C0038410,C0007820,0,1,1,0.315
33810,C0038410,C0042998,0,1,1,0.708
33811,C0038410,C0031350,0,2,2,1.528
33812,C0038410,C0032227,0,1,1,0.585
33813,C0038410,C0476273,0,1,1,0.585
33814,C0038410,C0030389,0,2,2,1.833
33815,C0038410,C0036974,1,1,0,0.005
33816,C0038410,C0155877,1,0,-1,-0.653
33817,C0038410,C4703473,3,0,-3,-2.143
33818,C0038410,C0006277,0,1,1,0.461
33819,C0038410,C0008495,0,1,1,1.126
33820,C0038410,C1504431,0,1,1,0.673
33821,C0038410,C0392756,1,0,-1,-0.505
33822,C0038410,C0032273,0,1,1,0.783
33823,C0038410,C0162429,0,1,1,3.5
33824,C0038410,C0007785,0,1,1,3.5
33825,C0038410,C0001403,0,1,1,3.5
33826,C0038410,C0178468,0,1,1,3.5
33827,C0038410,C0011849,0,3,3,4.598
33828,C0038410,C0007114,0,1,1,3.5
33829,C0038410,C0152018,0,1,1,3.5
33830,C0038410,C0546837,0,2,2,4.318
33831,C0038410,C0023418,0,2,2,4.444
33832,C0038410,C0235974,1,1,0,2.943
33833,C0038410,C0009402,0,1,1,3.5
33834,C0038410,C0001144,0,1,1,0.692
33835,C0038410,C0161816,0,1,1,1.667
33836,C0038410,C0264344,0,1,1,0.607
33837,C0038410,C0010200,0,2,2,1.109
33838,C0038410,C0155862,1,3,2,1.498
33839,C0038410,C0600260,0,1,1,0.664
33840,C0038410,C0043144,0,28,28,34.184
33841,C0038410,C0032231,0,1,1,0.574
33842,C0038410,C0038454,0,1,1,0.666
33843,C0038410,C0009566,0,1,1,0.666
33844,C0038410,C3714514,0,3,3,2.264
33845,C0038410,C0018133,0,1,1,0.718
33846,C0038410,C0006826,1,3,2,7.088
33847,C0038410,C0013990,0,1,1,0.677
33848,C0038410,C0042769,0,7,7,5.729
33849,C0038410,C0948780,0,3,3,3.139
33850,C0038410,C0003869,0,1,1,3.5
