id,id_microbe,id_disease,neg_relations,pos_relations,strength_raw,strength_IF
776,20,19022,5,0,-5,-6.338
777,20,1411,3,5,2,1.893
778,20,6133,1,0,-1,-0.509
779,20,7876,1,0,-1,-0.783
780,20,8791,1,0,-1,-0.783
781,20,4009,1,2,1,0.988
782,20,14490,0,2,2,1.066
783,20,11399,0,3,3,2.701
784,20,7863,1,1,0,0.377
785,20,8654,0,6,6,6.744
786,20,393,1,0,-1,-0.679
787,20,9827,0,2,2,1.551
788,20,7436,2,1,-1,-0.78
789,20,2803,4,0,-4,-3.129
790,20,25880,0,1,1,0.509
791,20,1528,0,5,5,2.526
792,20,480,0,1,1,0.783
793,20,1834,0,3,3,2.255
794,20,3978,0,18,18,15.464
795,20,3329,0,1,1,0.459
796,20,14639,0,1,1,0.459
797,20,20214,0,1,1,0.692
798,20,19095,1,0,-1,-1.063
799,20,6254,2,1,-1,-1.324
800,20,2618,1,4,3,2.193
801,20,18242,0,1,1,0.539
802,20,5786,3,1,-2,-1.891
803,20,3544,2,7,5,9.401
804,20,9859,1,4,3,2.34
805,20,20845,0,1,1,0.826
806,20,2473,1,1,0,-0.403
807,20,11888,2,0,-2,-1.834
808,20,1529,1,0,-1,-0.65
809,20,16156,0,1,1,0.692
810,20,18148,1,1,0,-0.141
811,20,9693,0,1,1,0.826
812,20,24758,0,1,1,0.692
813,20,23510,3,0,-3,-2.167
814,20,3145,0,4,4,2.842
815,20,2220,1,7,6,5.406
816,20,26,5,6,1,3.126
817,20,1311,4,5,1,0.505
818,20,6065,2,1,-1,-1.666
819,20,164,0,2,2,1.971
820,20,206,3,1,-2,-1.934
821,20,10993,0,2,2,1.49
822,20,973,4,0,-4,-3.243
823,20,949,0,2,2,1.12
824,20,23358,0,1,1,0.511
825,20,459,0,6,6,3.921
826,20,16481,1,1,0,-0.091
827,20,4991,0,1,1,0.692
828,20,9861,2,1,-1,-0.774
829,20,2937,1,7,6,10.194
830,20,6954,0,3,3,1.849
831,20,9748,1,0,-1,-0.759
832,20,6257,0,2,2,2.415
833,20,4361,1,1,0,0.711
834,20,13918,2,0,-2,-1.786
835,20,5051,0,3,3,2.099
836,20,1377,0,3,3,2.322
837,20,2221,1,0,-1,-1.226
838,20,16538,1,0,-1,-1.226
839,20,22205,0,4,4,2.852
840,20,2318,4,4,0,0.965
841,20,4040,0,2,2,1.517
842,20,3080,4,6,2,1.947
843,20,9745,2,1,-1,-1.127
844,20,2525,4,3,-1,-4.09
845,20,6105,1,5,4,5.994
846,20,3979,1,1,0,-0.344
847,20,12046,0,1,1,0.574
848,20,9098,12,9,-3,-0.505
849,20,2680,5,2,-3,-1.361
850,20,9564,0,2,2,1.719
851,20,21391,0,1,1,3.5
852,20,13038,0,1,1,0.865
853,20,1165,1,4,3,5.207
854,20,627,2,11,9,11.615
855,20,21022,0,1,1,1.244
856,20,12589,0,1,1,0.831
857,20,9800,1,1,0,0.005
858,20,8555,2,0,-2,-7.0
859,20,2711,1,1,0,0.072
860,20,5162,0,1,1,1.007
861,20,6301,4,10,6,5.477
862,20,20269,0,1,1,0.975
863,20,20265,0,1,1,0.975
864,20,14962,1,0,-1,-0.37
865,20,2678,0,4,4,3.448
866,20,15088,0,26,26,24.701
867,20,10606,3,2,-1,-1.111
868,20,10258,10,3,-7,-6.003
869,20,5115,2,6,4,6.168
870,20,2712,1,2,1,1.033
871,20,13618,0,3,3,4.709
872,20,19925,0,1,1,0.509
873,20,2810,5,0,-5,-8.228
874,20,19322,0,1,1,0.509
875,20,2766,0,1,1,0.692
876,20,173,10,5,-5,-0.933
877,20,1592,4,8,4,9.327
878,20,7932,0,2,2,1.508
879,20,13822,1,1,0,0.036
880,20,13847,0,2,2,1.495
881,20,2321,1,1,0,0.174
882,20,4967,4,4,0,-0.054
883,20,5022,3,6,3,4.432
884,20,13047,2,2,0,0.312
885,20,3499,4,0,-4,-2.765
886,20,11340,1,7,6,5.073
887,20,1736,7,16,9,7.602
888,20,1323,1,8,7,9.623
889,20,8803,2,2,0,0.762
890,20,5841,1,0,-1,-0.587
891,20,18648,0,1,1,0.616
892,20,18646,0,1,1,0.616
893,20,18624,0,1,1,0.699
894,20,671,4,4,0,0.44
895,20,5729,4,1,-3,-4.971
896,20,3008,3,0,-3,-5.057
897,20,6704,5,2,-3,-2.75
898,20,2868,0,1,1,0.553
899,20,4902,3,2,-1,-0.631
900,20,13532,0,1,1,0.818
901,20,18445,0,1,1,0.818
902,20,7498,1,2,1,0.677
903,20,2183,2,14,12,14.771
904,20,2558,6,18,12,17.221
905,20,6236,5,15,10,11.618
906,20,10269,1,1,0,0.519
907,20,200,0,1,1,0.944
908,20,17340,0,1,1,0.944
909,20,10764,1,1,0,0.07
910,20,17818,0,4,4,2.083
911,20,792,4,15,11,8.053
912,20,17923,4,0,-4,-3.017
913,20,1589,6,1,-5,-1.431
914,20,2982,5,1,-4,-2.95
915,20,13426,1,0,-1,-0.783
916,20,10498,0,2,2,1.115
917,20,5735,11,12,1,1.999
918,20,14830,1,3,2,1.091
919,20,10094,1,1,0,0.023
920,20,11119,1,3,2,1.384
921,20,7214,0,2,2,1.499
922,20,5396,1,12,11,13.769
923,20,11405,2,3,1,0.605
924,20,2322,7,5,-2,1.071
925,20,117,2,3,1,0.704
926,20,6649,0,6,6,4.342
927,20,1261,38,15,-23,-21.268
928,20,5092,0,18,18,12.233
929,20,17112,1,0,-1,-0.699
930,20,5270,5,4,-1,1.302
931,20,2182,7,4,-3,0.949
932,20,1156,3,0,-3,-2.127
933,20,13204,1,2,1,3.591
934,20,322,4,1,-3,-2.559
935,20,7867,3,1,-2,-1.335
936,20,696,14,1,-13,-9.369
937,20,1913,1,1,0,0.294
938,20,12648,1,2,1,-2.619
939,20,1829,0,1,1,0.511
940,20,11391,0,2,2,1.607
941,20,699,0,3,3,2.42
942,20,3359,2,7,5,4.851
943,20,1754,8,17,9,12.038
944,20,9113,2,0,-2,-1.486
945,20,16501,0,1,1,0.759
946,20,7520,2,5,3,5.465
947,20,426,8,1,-7,-5.278
948,20,16412,2,0,-2,-1.497
949,20,10502,3,1,-2,-3.925
950,20,2854,0,5,5,2.879
951,20,1395,1,4,3,2.377
952,20,1699,0,8,8,7.443
953,20,16021,0,1,1,0.826
954,20,5101,2,9,7,5.23
955,20,15925,0,1,1,0.783
956,20,15561,1,1,0,-0.052
957,20,15363,2,0,-2,-4.117
958,20,886,3,15,12,8.434
959,20,401,5,18,13,9.265
960,20,10614,1,0,-1,-0.692
961,20,1698,22,28,6,7.808
962,20,14727,2,1,-1,-3.574
963,20,1594,12,3,-9,-9.736
964,20,14073,2,0,-2,-2.026
965,20,12753,4,2,-2,-1.235
966,20,8860,3,1,-2,-0.863
967,20,6371,0,4,4,6.011
968,20,14183,32,0,-32,-32.584
969,20,1111,0,17,17,26.105
970,20,635,14,33,19,28.097
971,20,1104,15,6,-9,-11.13
972,20,4483,2,1,-1,2.219
973,20,2557,1,2,1,1.041
974,20,1851,8,10,2,3.622
975,20,534,11,4,-7,-5.912
976,20,13366,0,1,1,0.721
977,20,1588,9,5,-4,-2.697
978,20,1706,4,8,4,0.122
979,20,436,10,14,4,4.288
980,20,3175,0,2,2,1.609
981,20,395,1,2,1,0.07
982,20,1755,10,8,-2,-3.779
983,20,5029,8,3,-5,-2.968
984,20,3054,8,5,-3,-3.112
985,20,1213,47,22,-25,-14.055
986,20,2472,3,12,9,7.031
987,20,425,28,17,-11,-7.515
988,20,12931,2,5,3,5.655
989,20,12919,1,0,-1,-0.784
990,20,12091,0,1,1,0.975
991,20,629,5,35,30,22.594
992,20,577,38,36,-2,14.3
993,20,5800,13,3,-10,-11.254
994,20,2310,4,7,3,-1.56
995,20,7990,1,0,-1,-0.826
996,20,8547,51,1,-50,-57.282
997,20,198,5,16,11,18.83
998,20,621,3,7,4,3.217
999,20,8300,1,4,3,2.945
1000,20,8092,0,1,1,0.699
1001,20,2979,28,42,14,21.414
1002,20,10792,0,2,2,1.097
1003,20,2650,10,11,1,8.832
1004,20,10663,0,10,10,6.88
1005,20,10038,1,4,3,-1.048
1006,20,10109,0,5,5,4.648
1007,20,2587,9,17,8,13.52
1008,20,321,16,24,8,7.489
1009,20,6627,2,7,5,5.402
1010,20,17,64,87,23,18.096
1011,20,1105,57,28,-29,-13.691
1012,20,9710,4,0,-4,-2.998
1013,20,6538,0,3,3,2.307
1014,20,2347,5,13,8,13.22
1015,20,1835,1,4,3,1.916
1016,20,6099,8,10,2,-1.155
1017,20,2121,0,3,3,1.94
1018,20,512,57,69,12,23.485
1019,20,8278,0,5,5,2.613
1020,20,4263,5,7,2,0.423
1021,20,359,4,9,5,4.094
1022,20,0,59,126,67,58.002
1023,20,1391,14,34,20,26.78
1024,20,363,195,67,-128,-126.213
1025,20,4886,2,11,9,13.499
1026,20,2710,11,25,14,23.456
1027,20,3494,0,3,3,1.69
1028,20,1117,69,105,36,43.585
1029,20,5317,27,3,-24,-25.99
1030,20,970,15,3,-12,-6.427
1031,20,660,12,12,0,3.149
1032,20,4167,17,16,-1,0.112
1033,20,2358,11,15,4,6.851
1034,20,2185,2,29,27,36.74
1035,20,411,15,14,-1,-3.163
1036,20,5231,0,1,1,3.5
1037,20,4282,17,6,-11,-10.347
1038,20,3991,28,16,-12,-13.001
1039,20,1106,13,77,64,72.645
1040,20,3395,3,2,-1,-0.907
1041,20,5097,2,3,1,1.227
1042,20,20,175,113,-62,-66.195
1043,20,7950,6,2,-4,-4.985
1044,21,1106,28,23,-5,-4.859
1045,21,35881,1,0,-1,-0.706
1046,21,23630,0,1,1,3.5
1047,21,20285,0,1,1,0.826
1048,21,7427,0,1,1,0.783
1049,21,11341,0,1,1,1.226
1050,21,17344,0,1,1,0.668
1051,21,7162,0,1,1,0.668
1052,21,17179,0,1,1,0.783
1053,21,33680,0,1,1,0.656
1054,21,35667,0,1,1,0.818
1055,21,18301,1,0,-1,-0.826
1056,21,6555,0,1,1,0.677
1057,21,33850,1,0,-1,-0.783
1058,21,14941,0,1,1,0.783
1059,21,14465,0,1,1,0.944
1060,21,10555,1,0,-1,-1.102
1061,21,23531,1,0,-1,-0.783
1062,21,16412,0,1,1,0.492
1063,21,18294,0,1,1,0.699
1064,21,1913,1,0,-1,-0.793
1065,21,17539,0,1,1,0.818
1066,21,7424,1,0,-1,-3.5
1067,21,4584,0,1,1,0.607
1068,21,16394,3,0,-3,-5.118
1069,21,35236,0,1,1,0.783
1070,21,13973,0,1,1,0.211
1071,21,5149,1,0,-1,-0.696
1072,21,19309,1,0,-1,-0.696
1073,21,450,1,0,-1,-0.696
1074,21,13847,0,1,1,3.5
1075,21,7928,1,0,-1,-1.175
1076,21,8527,1,0,-1,-0.818
1077,21,35171,0,1,1,0.705
1078,21,1325,1,0,-1,-0.64
1079,21,25317,2,0,-2,-1.518
1080,21,35161,1,0,-1,-0.979
1081,21,9008,1,0,-1,-0.786
1082,21,2321,0,1,1,1.435
1083,21,5231,1,0,-1,-0.696
1084,21,10447,0,1,1,0.944
1085,21,12152,0,1,1,0.944
1086,21,15463,1,0,-1,-1.128
1087,21,8068,1,0,-1,-1.096
1088,21,4089,1,0,-1,-0.699
1089,21,14966,0,1,1,0.574
1090,21,6648,0,1,1,0.982
1091,21,12258,0,2,2,1.03
1092,21,34919,0,1,1,3.5
1093,21,34918,0,1,1,3.5
1094,21,6707,1,0,-1,-0.699
1095,21,3176,0,1,1,0.783
1096,21,12509,1,0,-1,-0.819
1097,21,2533,0,2,2,1.828
1098,21,22207,1,1,0,2.681
1099,21,6098,0,1,1,0.692
1100,21,7064,0,1,1,0.692
1101,21,916,1,0,-1,-0.577
1102,21,12574,1,0,-1,-0.754
1103,21,13918,0,1,1,0.713
1104,21,30986,0,1,1,0.793
1105,21,10607,1,0,-1,-0.186
1106,21,4680,1,0,-1,-0.833
1107,21,15300,0,1,1,0.65
1108,21,14682,1,0,-1,-0.699
1109,21,17283,1,0,-1,-0.699
1110,21,13683,0,1,1,0.692
1111,21,29099,1,0,-1,-0.777
1112,21,6423,0,1,1,0.574
1113,21,362,1,0,-1,-0.592
1114,21,7138,1,0,-1,-0.793
1115,21,13914,2,0,-2,-4.326
1116,21,16174,1,0,-1,-0.692
1117,21,5162,1,0,-1,-0.692
1118,21,32879,0,1,1,0.692
1119,21,13578,0,1,1,0.692
1120,21,29637,0,1,1,0.783
1121,21,10244,0,1,1,0.783
1122,21,4888,1,0,-1,-0.616
1123,21,16369,0,1,1,0.946
1124,21,992,1,0,-1,-0.975
1125,21,22516,1,0,-1,-0.783
1126,21,1217,1,1,0,-0.034
1127,21,26430,0,1,1,1.19
1128,21,23513,0,1,1,0.611
1129,21,3274,0,1,1,0.53
1130,21,2157,1,1,0,-0.83
1131,21,22186,0,1,1,0.875
1132,21,55,1,0,-1,-0.453
1133,21,5862,1,0,-1,-1.226
1134,21,31810,0,1,1,0.944
1135,21,11735,0,1,1,0.944
1136,21,34048,0,1,1,0.783
1137,21,6144,2,5,3,2.973
1138,21,14568,1,0,-1,-1.555
1139,21,21533,0,1,1,3.5
1140,21,33681,0,1,1,1.017
1141,21,17851,1,1,0,-0.12
1142,21,11888,1,0,-1,-0.745
1143,21,1809,1,0,-1,-0.745
1144,21,11258,1,0,-1,-1.133
1145,21,1866,0,1,1,0.759
1146,21,15148,1,0,-1,-0.726
1147,21,28068,0,1,1,0.696
1148,21,12379,0,1,1,0.865
1149,21,14783,1,0,-1,-0.793
1150,21,33815,1,0,-1,-0.793
1151,21,12106,0,1,1,0.692
1152,21,14618,1,0,-1,-0.692
1153,21,23733,0,1,1,0.783
1154,21,8718,1,0,-1,-0.621
1155,21,19184,1,0,-1,-0.621
1156,21,3165,0,1,1,1.858
1157,21,8654,0,1,1,0.259
1158,21,5093,0,2,2,0.706
1159,21,11135,0,1,1,0.259
1160,21,12731,2,0,-2,-1.319
1161,21,13796,2,0,-2,-1.781
1162,21,33331,1,0,-1,-0.818
1163,21,33330,1,0,-1,-0.818
1164,21,18148,2,2,0,0.606
1165,21,7161,1,0,-1,-1.155
1166,21,14214,0,1,1,0.699
1167,21,26580,1,0,-1,-0.501
1168,21,22794,1,0,-1,-0.607
1169,21,1159,1,2,1,3.486
1170,21,12067,0,3,3,1.817
1171,21,19022,1,0,-1,-0.788
1172,21,674,0,1,1,0.782
1173,21,3494,0,1,1,0.511
1174,21,33194,1,0,-1,-0.647
1175,21,11356,0,1,1,0.647
1176,21,949,0,2,2,2.627
1177,21,10963,1,1,0,0.0
1178,21,1970,0,1,1,0.793
1179,21,9172,0,2,2,1.238
1180,21,1126,0,2,2,4.385
1181,21,6302,1,0,-1,-0.713
1182,21,2220,0,3,3,3.23
1183,21,32877,0,1,1,3.5
1184,21,17503,0,1,1,3.5
1185,21,200,0,1,1,0.783
1186,21,7925,0,1,1,0.699
1187,21,28491,1,0,-1,-0.826
1188,21,12070,1,0,-1,-0.713
1189,21,15164,0,1,1,0.651
1190,21,12897,2,0,-2,-0.822
1191,21,12488,2,1,-1,-1.27
1192,21,17099,1,0,-1,-0.944
1193,21,14642,1,0,-1,-0.512
1194,21,4094,0,2,2,1.757
1195,21,20194,0,1,1,0.975
1196,21,14640,0,1,1,0.611
1197,21,11364,0,2,2,1.391
1198,21,2677,1,3,2,1.532
1199,21,29275,2,0,-2,-1.36
1200,21,26603,1,0,-1,-0.409
1201,21,2779,1,0,-1,-0.574
1202,21,18657,1,0,-1,-0.423
1203,21,31828,1,0,-1,-0.795
1204,21,10426,0,1,1,1.226
1205,21,1095,0,1,1,1.226
1206,21,14942,1,0,-1,-0.423
1207,21,11767,0,2,2,1.645
1208,21,20502,3,0,-3,-2.922
1209,21,29114,0,1,1,1.842
1210,21,20283,2,2,0,-0.018
1211,21,32287,0,1,1,0.793
1212,21,16561,1,0,-1,-1.244
1213,21,18599,1,0,-1,-0.826
1214,21,28220,1,0,-1,-0.413
1215,21,3132,0,2,2,1.605
1216,21,15868,0,1,1,0.784
1217,21,5140,0,1,1,1.133
1218,21,18734,0,1,1,0.788
1219,21,28624,0,1,1,0.656
1220,21,8868,1,0,-1,-0.944
1221,21,3508,4,1,-3,-3.456
1222,21,9580,0,1,1,0.826
1223,21,138,1,2,1,1.709
1224,21,16556,1,0,-1,-0.944
1225,21,12997,1,0,-1,-3.5
1226,21,8537,0,1,1,0.656
1227,21,619,1,0,-1,-0.597
1228,21,16936,0,4,4,2.147
1229,21,31818,1,0,-1,-0.509
1230,21,13288,0,1,1,0.692
1231,21,6257,1,0,-1,-0.926
1232,21,4326,1,0,-1,-0.926
1233,21,1532,1,1,0,-0.016
1234,21,28657,0,1,1,0.545
1235,21,12047,1,0,-1,-0.599
1236,21,15363,0,1,1,0.677
1237,21,4040,1,0,-1,-0.783
1238,21,14727,1,0,-1,-0.515
1239,21,31639,2,0,-2,-1.447
1240,21,13110,1,1,0,-2.707
1241,21,2184,3,0,-3,-5.113
1242,21,31512,1,0,-1,-0.891
1243,21,2496,0,2,2,4.199
1244,21,3315,0,5,5,6.878
1245,21,22309,2,0,-2,-1.192
1246,21,18306,1,0,-1,-0.635
1247,21,7876,0,1,1,0.699
1248,21,25031,0,2,2,4.283
1249,21,10109,0,1,1,0.793
1250,21,12015,1,0,-1,-0.826
1251,21,25590,1,0,-1,-0.826
1252,21,6107,2,2,0,2.552
1253,21,17982,1,0,-1,-3.5
1254,21,525,0,1,1,0.692
1255,21,3008,0,2,2,1.739
1256,21,31314,0,1,1,0.819
1257,21,3514,1,0,-1,-0.473
1258,21,14490,4,1,-3,-5.333
1259,21,11512,1,4,3,1.735
1260,21,27227,1,0,-1,-0.793
1261,21,18110,1,0,-1,-0.793
1262,21,5628,2,0,-2,-1.702
1263,21,6309,0,2,2,1.401
1264,21,1224,1,0,-1,-0.617
1265,21,29002,1,0,-1,-0.693
1266,21,13507,2,1,-1,-3.946
1267,21,9564,2,0,-2,-1.732
1268,21,31152,0,1,1,3.5
1269,21,5616,0,1,1,0.783
1270,21,1515,1,1,0,0.148
1271,21,4471,2,1,-1,-0.833
1272,21,13143,1,0,-1,-0.783
1273,21,10611,1,0,-1,-0.783
1274,21,31027,0,1,1,0.574
1275,21,25960,2,0,-2,-1.678
1276,21,13118,1,2,1,0.673
1277,21,30996,0,2,2,1.336
1278,21,25087,0,1,1,0.826
1279,21,18104,0,1,1,0.653
1280,21,16088,0,1,1,3.5
1281,21,9859,2,5,3,1.955
1282,21,9027,1,1,0,-0.058
1283,21,5268,1,0,-1,-0.783
1284,21,21629,2,0,-2,-1.414
1285,21,7863,3,0,-3,-2.111
1286,21,30682,0,1,1,0.944
1287,21,8278,1,1,0,-0.267
1288,21,6633,1,0,-1,-0.826
1289,21,30560,0,1,1,0.279
1290,21,29463,1,0,-1,-0.793
1291,21,14189,0,1,1,1.128
1292,21,13669,1,1,0,-0.025
1293,21,13583,0,1,1,3.5
1294,21,8373,0,1,1,0.598
1295,21,28270,2,0,-2,-1.227
1296,21,16927,4,1,-3,-7.67
1297,21,1619,0,1,1,0.783
1298,21,1184,0,1,1,0.54
1299,21,4849,0,6,6,5.478
1300,21,6581,1,0,-1,-0.944
1301,21,4391,0,1,1,0.607
1302,21,2864,0,1,1,0.826
1303,21,18028,0,1,1,0.64
1304,21,10764,0,1,1,0.407
1305,21,30150,3,0,-3,-2.519
1306,21,18304,1,1,0,-0.558
1307,21,2276,0,1,1,0.793
1308,21,18331,1,1,0,0.657
1309,21,17418,0,2,2,4.199
1310,21,25500,0,1,1,3.5
1311,21,4577,0,1,1,0.701
1312,21,9254,1,0,-1,-0.784
1313,21,29944,1,0,-1,-1.147
1314,21,9800,0,2,2,1.199
1315,21,11391,0,1,1,1.096
1316,21,6974,0,1,1,0.688
1317,21,29680,0,1,1,1.046
1318,21,17577,0,1,1,0.486
1319,21,2508,0,2,2,1.576
1320,21,17991,1,0,-1,-0.975
1321,21,2273,2,2,0,1.017
1322,21,364,0,1,1,0.699
1323,21,5651,1,0,-1,-0.699
1324,21,5855,2,1,-1,2.206
1325,21,3143,0,2,2,1.576
1326,21,9915,2,0,-2,-1.328
1327,21,10651,0,1,1,0.818
1328,21,29462,1,0,-1,-0.608
1329,21,26560,0,1,1,0.47
1330,21,14553,0,1,1,0.692
1331,21,28571,1,1,0,-2.738
1332,21,13712,1,0,-1,-0.693
1333,21,951,2,3,1,0.414
1334,21,3584,0,1,1,0.793
1335,21,2074,1,2,1,0.836
1336,21,20989,1,0,-1,-0.377
1337,21,3081,1,3,2,1.535
1338,21,4275,2,0,-2,-1.618
1339,21,8485,3,0,-3,-7.783
1340,21,8717,3,0,-3,-3.007
1341,21,2844,1,0,-1,-3.5
1342,21,14636,1,0,-1,-0.944
1343,21,2679,1,0,-1,-0.72
1344,21,20122,0,1,1,0.783
1345,21,26443,0,4,4,9.019
1346,21,17875,1,0,-1,-0.885
1347,21,12066,2,0,-2,-1.489
1348,21,10107,0,2,2,1.666
1349,21,18733,1,1,0,2.717
1350,21,25626,1,0,-1,-0.502
1351,21,8071,3,0,-3,-4.811
1352,21,6558,1,0,-1,-0.818
1353,21,25026,1,0,-1,-0.818
1354,21,28761,0,1,1,0.818
1355,21,23458,4,3,-1,-0.459
1356,21,2706,0,1,1,0.793
1357,21,15901,0,1,1,0.987
1358,21,19015,1,1,0,-0.107
1359,21,16570,2,0,-2,-1.493
1360,21,12187,1,2,1,-2.033
1361,21,26497,1,0,-1,-0.651
1362,21,12998,0,1,1,0.782
1363,21,11931,1,0,-1,-0.782
1364,21,2685,1,1,0,2.707
1365,21,2374,1,3,2,7.191
1366,21,10973,1,2,1,3.775
1367,21,16996,2,0,-2,-2.022
1368,21,20641,0,1,1,0.692
1369,21,6723,0,1,1,0.783
1370,21,22064,1,5,4,6.095
1371,21,7076,0,1,1,0.374
1372,21,4091,1,2,1,3.288
1373,21,6371,2,2,0,0.794
1374,21,407,1,0,-1,-0.65
1375,21,25897,1,0,-1,-0.677
1376,21,15561,4,3,-1,1.741
1377,21,23760,3,1,-2,-1.318
1378,21,2072,1,1,0,0.24
1379,21,10793,0,2,2,1.695
1380,21,1587,6,4,-2,-5.145
1381,21,18300,1,0,-1,-1.617
1382,21,20812,2,0,-2,-1.183
1383,21,13459,1,0,-1,-0.944
1384,21,10663,7,5,-2,-3.934
1385,21,26507,3,0,-3,-1.782
1386,21,15088,1,1,0,-0.611
1387,21,6777,0,3,3,1.491
1388,21,12339,0,1,1,0.574
1389,21,27040,1,0,-1,-1.226
1390,21,10859,1,1,0,0.01
1391,21,4319,1,0,-1,-0.664
1392,21,4383,0,3,3,2.147
1393,21,2803,4,2,-2,-0.781
1394,21,17598,1,0,-1,-0.783
1395,21,2942,0,1,1,0.718
1396,21,11119,2,3,1,-2.887
1397,21,26981,1,2,1,-0.06
1398,21,20197,0,1,1,0.486
1399,21,13449,1,3,2,1.485
1400,21,2711,2,2,0,2.489
1401,21,2237,1,1,0,-0.091
1402,21,26757,1,0,-1,-0.658
1403,21,1472,5,2,-3,1.174
1404,21,26707,0,1,1,0.88
1405,21,395,3,0,-3,-2.231
1406,21,8474,1,0,-1,-0.803
1407,21,2980,4,0,-4,-2.95
1408,21,15095,1,0,-1,-0.874
1409,21,6073,5,3,-2,0.171
1410,21,26474,1,0,-1,-1.162
1411,21,23679,2,0,-2,-1.573
1412,21,6133,0,1,1,0.509
1413,21,7904,1,0,-1,-0.783
1414,21,1311,2,1,-1,-0.424
1415,21,1528,1,0,-1,-0.574
1416,21,13822,1,2,1,0.553
1417,21,8791,1,2,1,0.785
1418,21,3030,1,1,0,-2.923
1419,21,8072,1,0,-1,-0.759
1420,21,11229,4,0,-4,-3.273
1421,21,11405,1,1,0,-2.274
1422,21,6109,1,0,-1,-3.5
1423,21,346,2,1,-1,-3.525
1424,21,5041,2,2,0,0.188
1425,21,24761,2,1,-1,-0.186
1426,21,9113,4,1,-3,-2.172
1427,21,9710,6,4,-2,-1.327
1428,21,21317,0,1,1,0.459
1429,21,13524,0,3,3,5.092
1430,21,23383,1,0,-1,-0.692
1431,21,25650,1,0,-1,-0.783
1432,21,1412,1,2,1,0.695
1433,21,17692,0,2,2,1.311
1434,21,10034,1,1,0,0.214
1435,21,14130,2,2,0,2.926
1436,21,5728,2,1,-1,-0.949
1437,21,23059,1,1,0,-0.184
1438,21,6128,0,2,2,1.604
1439,21,11908,1,0,-1,-0.742
1440,21,25248,1,0,-1,-0.742
1441,21,14183,1,0,-1,-0.677
1442,21,2868,2,0,-2,-2.297
1443,21,25059,2,0,-2,-1.803
1444,21,8137,1,0,-1,-0.885
1445,21,5101,4,5,1,0.643
1446,21,2563,0,1,1,0.617
1447,21,6592,0,3,3,2.157
1448,21,7436,3,1,-2,-1.329
1449,21,11362,3,3,0,-0.577
1450,21,12753,1,1,0,0.09
1451,21,6189,1,1,0,0.569
1452,21,3029,4,0,-4,-8.727
1453,21,16231,0,3,3,2.269
1454,21,20951,2,0,-2,-1.66
1455,21,13119,2,0,-2,-1.576
1456,21,8359,1,0,-1,-0.926
1457,21,2112,1,0,-1,-0.783
1458,21,23913,1,0,-1,-0.783
1459,21,14074,1,1,0,-0.748
1460,21,23807,1,1,0,-0.717
1461,21,1109,2,2,0,0.789
1462,21,14073,2,3,1,3.585
1463,21,16976,0,1,1,0.783
1464,21,20575,0,2,2,1.246
1465,21,6280,4,1,-3,-2.626
1466,21,359,6,4,-2,1.542
1467,21,7950,2,1,-1,-2.683
1468,21,15205,7,0,-7,-6.092
1469,21,23525,2,0,-2,-1.747
1470,21,23510,1,1,0,-3.03
1471,21,6071,0,1,1,0.697
1472,21,16330,2,1,-1,-1.337
1473,21,6627,9,3,-6,-1.009
1474,21,23421,0,1,1,3.5
1475,21,4902,2,2,0,1.877
1476,21,23358,0,1,1,0.511
1477,21,2185,4,15,11,7.812
1478,21,4729,3,0,-3,-2.256
1479,21,10235,1,0,-1,-0.692
1480,21,11043,2,0,-2,-1.584
1481,21,8282,2,0,-2,-0.668
1482,21,16023,5,0,-5,-4.852
1483,21,17925,2,0,-2,-1.529
1484,21,6100,1,1,0,0.106
1485,21,22842,3,0,-3,-1.87
1486,21,1401,1,3,2,4.172
1487,21,2938,0,5,5,6.919
1488,21,2946,0,3,3,2.191
1489,21,12648,3,2,-1,-3.844
1490,21,950,1,2,1,0.974
1491,21,22663,0,1,1,0.665
1492,21,12485,0,3,3,4.298
1493,21,22659,0,1,1,3.5
1494,21,10606,3,0,-3,-1.877
1495,21,19095,4,2,-2,-1.898
1496,21,22410,1,0,-1,-0.944
1497,21,11402,0,1,1,1.23
1498,21,1835,1,0,-1,-0.777
1499,21,6065,5,3,-2,1.48
1500,21,4205,15,1,-14,-17.869
1501,21,22206,1,0,-1,-0.759
1502,21,10656,3,1,-2,-1.522
1503,21,22177,6,0,-6,-4.375
1504,21,13242,0,3,3,2.092
1505,21,6954,5,3,-2,-0.975
1506,21,8377,1,1,0,0.167
1507,21,13472,1,0,-1,-0.783
1508,21,9098,4,6,2,4.634
1509,21,6785,1,2,1,3.351
1510,21,15070,0,1,1,3.5
1511,21,3290,2,5,3,5.405
1512,21,2191,1,2,1,0.997
1513,21,3228,0,4,4,5.432
1514,21,12046,2,3,1,0.275
1515,21,8584,1,2,1,3.687
1516,21,18633,0,1,1,0.656
1517,21,21449,1,1,0,0.01
1518,21,18857,1,3,2,4.319
1519,21,9860,2,5,3,2.201
1520,21,8771,0,1,1,0.783
1521,21,3175,7,0,-7,-6.061
1522,21,6515,6,5,-1,2.484
1523,21,14963,0,2,2,1.552
1524,21,18924,0,1,1,0.704
1525,21,10928,4,2,-2,-1.677
1526,21,17818,1,2,1,0.811
1527,21,20922,2,0,-2,-4.454
1528,21,3719,1,0,-1,-3.5
1529,21,5786,2,0,-2,-4.549
1530,21,3924,1,1,0,-2.808
